ts_code,year,month,fund_name,上证50,消费50,红利指数,yearmth
010801.OF,2023,3,长江量化消费精选A,0.08053719799205039,0.18225901623414562,0.0,202303
010808.OF,2023,3,达诚策略先锋A,0.06431681818828631,0.06431681818828631,0.0,202303
010813.OF,2023,3,华安添益一年持有A,0.003310720326115849,0.007074939486938276,0.003310720326115849,202303
010815.OF,2023,3,农银汇理新兴消费,0.05712377093262198,0.2725469972162803,0.0,202303
010817.OF,2023,3,国联安鑫稳3个月持有A,0.03867518369659721,0.008888862878481967,0.016269889651888313,202303
010819.OF,2023,3,安信稳健回报6个月持有A,0.019260017078594635,0.0,0.022022882884169155,202303
010822.OF,2023,3,景顺长城顺安回报A,0.0001387896139437264,0.0,0.0,202303
010824.OF,2022,12,天弘创新成长A,0.06407870374738948,0.0,0.0,202212
010826.OF,2023,3,大成产业趋势A,0.04244815323434438,0.09654669441682273,0.0,202303
010828.OF,2023,3,国寿安保稳悦A,0.015272125719322053,0.015272125719322053,0.0,202303
010830.OF,2023,3,国泰通利9个月持有A,0.0476050962808042,0.025128038591269986,0.0476050962808042,202303
010832.OF,2023,3,国泰合益A,0.01378584459094743,0.015169564059742617,0.0,202303
010834.OF,2023,3,国泰同益18个月持有A,0.00597260297043367,0.0,0.0,202303
010839.OF,2023,3,易方达瑞安A,0.03197354268067602,0.01349453893939365,0.0,202303
010845.OF,2023,3,泰达宏利波控回报12个月持有,0.045335504615586115,0.013152396267054245,0.004224588953134349,202303
010846.OF,2023,3,南方卓越优选3个月持有A,0.0799626381824911,0.0,0.03392870314711819,202303
010850.OF,2023,3,海富通富利三个月持有A,0.0190302643492425,0.013279014543262876,0.0,202303
010854.OF,2023,3,汇添富沪深300基本面增强A,0.0965576184433288,0.036773132482560755,0.0,202303
010861.OF,2023,3,长信企业优选一年持有,0.03688304806256651,0.05651906679528557,0.0,202303
010863.OF,2023,3,鹏华安裕5个月持有A,0.004370250329265875,0.015815765256705756,0.0,202303
010864.OF,2023,3,泓德卓远A,0.04951308197397194,0.032683251667692925,0.0,202303
010868.OF,2023,3,华宝安盈,0.040997474493201264,0.01079023924671329,0.0,202303
010869.OF,2023,3,汇添富稳健欣享一年持有,0.040026000705337725,0.00810481582192115,0.0,202303
010870.OF,2023,3,汇添富稳健鑫添益六个月持有A,0.030393594409148326,0.018083145415053924,0.0,202303
010872.OF,2023,3,博时沪深300指数增强A,0.13402072779532537,0.04767611059876444,0.0,202303
010874.OF,2023,3,泰康品质生活A,0.06949172394509942,0.06949172394509942,0.07707249465476972,202303
010878.OF,2023,3,诺德优势产业,0.32407393783858557,0.4102363938494282,0.0,202303
010879.OF,2023,3,南方宝升A,0.02895669717616475,0.0359535761422914,0.0,202303
010881.OF,2023,3,南方宝顺A,0.01711481986315437,0.01396225799969688,0.0,202303
010885.OF,2023,3,长盛优势企业精选A,0.04920811112370128,0.040105499643061315,0.0,202303
010887.OF,2023,3,南方消费升级A,0.1517252904318383,0.24758961242896216,0.0,202303
010890.OF,2023,3,交银鸿福六个月持有A,0.03397210408814441,0.0,0.0,202303
010892.OF,2023,3,中银证券精选行业A,0.11355080745485156,0.0,0.0,202303
010896.OF,2023,3,太平价值增长A,0.1607855719632666,0.0,0.0,202303
010898.OF,2022,12,银河产业动力,0.025887103425219493,0.008805737426435182,0.0,202212
010900.OF,2023,3,中欧生益稳健一年持有A,0.07696645192696544,0.017260489696621983,0.011167157482292519,202303
010902.OF,2022,12,博时成长领航A,0.11877361818307526,0.022793832347606995,0.01667677283365555,202212
010904.OF,2023,3,博时双季鑫6个月持有A,0.026750280079222435,0.023155064452110765,0.0,202303
010906.OF,2023,3,博远优享A,0.009711250036559241,0.0,0.0,202303
010908.OF,2023,3,大成沪深300增强A,0.04608337269309032,0.04608337269309032,0.0370576896091461,202303
010912.OF,2022,12,国泰成长价值A,0.010385440096992275,0.021006253521910125,0.0,202212
010916.OF,2023,3,交银臻选回报A,0.00623438836419539,0.0,0.0,202303
010919.OF,2023,3,鹏华招润一年持有A,0.004287187615068915,0.019284667543952135,0.0,202303
010922.OF,2023,3,朱雀匠心一年持有,0.03872867746692425,0.0,0.0,202303
010923.OF,2023,3,永赢鑫欣A,0.006173733267834596,0.0,0.0,202303
010925.OF,2022,12,兴银科技增长1个月滚动持有A,0.14352635380248513,0.0,0.0,202212
010929.OF,2023,3,大成核心价值甄选A,0.19832934403774982,0.05661012899939565,0.07161148997909975,202303
010931.OF,2023,3,国联安鑫元1个月持有A,0.10600284249731322,0.04363918511144224,0.041352234236239654,202303
010934.OF,2023,3,国寿安保稳福6个月持有A,0.031082450262625582,0.0,0.0,202303
010936.OF,2023,3,交银均衡成长一年持有A,0.04183032713607163,0.03010608127048663,0.04183032713607163,202303
010938.OF,2023,3,大摩招惠一年持有A,0.025359810592215547,0.006513416254930446,0.007990700579067693,202303
010940.OF,2023,3,大成安享得利六个月持有A,0.022693824278370883,0.006359152748237442,0.009729653449373496,202303
010942.OF,2023,3,招商瑞乐6个月持有A,0.006929430073612518,0.0,0.0,202303
010944.OF,2023,3,招商商业模式优选A,0.08264542460418052,0.16294626631688838,0.0,202303
010947.OF,2022,12,中欧嘉选A,0.010035217118855808,0.022490588162476365,0.0,202212
010949.OF,2023,3,景顺长城研究驱动三年持有,0.09184547055759079,0.05626396991133362,0.0,202303
010953.OF,2023,3,天弘国证A50A,0.2622937167250623,0.09962540375440425,0.0,202303
010955.OF,2023,3,天弘中证智能汽车A,0.0966539632056464,0.07694005897543396,0.0,202303
010966.OF,2023,3,富国成长领航,0.10245061123657213,0.036947594300279205,0.0,202303
010967.OF,2023,3,博道嘉丰A,0.04703570350290531,0.0,0.0,202303
010969.OF,2023,3,华夏安阳6个月持有A,0.14315032891353596,0.2589306003624411,0.0,202303
010971.OF,2023,3,华夏永鑫六个月持有A,0.010956782589349793,0.0,0.010956782589349793,202303
010981.OF,2023,3,兴全汇虹一年持有A,0.026205697668483442,0.0,0.026205697668483442,202303
010984.OF,2023,3,国寿安保稳安A,0.0254442651529202,0.0,0.0,202303
010996.OF,2023,3,招商品质升级A,0.08038316450640261,0.0,0.0,202303
010998.OF,2023,3,博道消费智航,0.11540309113964656,0.10409443053751676,0.0,202303
011001.OF,2022,12,中邮兴荣价值一年持有,0.029769997364219564,0.0,0.0,202212
011002.OF,2023,3,同泰大健康主题A,0.13167154537810719,0.0,0.0,202303
011004.OF,2023,3,永赢鑫盛,0.02871633665243383,0.0392677444823626,0.0,202303
011006.OF,2023,3,工银圆丰三年持有,0.1842264986370916,0.0,0.07360841520053768,202303
011011.OF,2023,3,融通产业趋势精选,0.05757698823807838,0.0,0.1572307421352582,202303
011013.OF,2023,3,长城消费30A,0.20431650977999977,0.33961432758965765,0.0,202303
011015.OF,2022,12,嘉合锦元回报A,0.04644657403982771,0.04301003326037982,0.01785979530721265,202212
011017.OF,2023,3,鹏扬景明一年持有,0.016943066122112646,0.00767895518645442,0.0,202303
011018.OF,2023,3,景顺长城安泽回报一年持有A,0.024851114120302345,0.0,0.024851114120302345,202303
011021.OF,2023,3,汇添富互联网核心资产六个月持有A,0.032730813994949204,0.0,0.0,202303
011030.OF,2023,3,达诚价值先锋A,0.06800160840524054,0.06800160840524054,0.0,202303
011033.OF,2023,3,南方宝恒A,0.038727982643986095,0.03884934643767818,0.0,202303
011035.OF,2022,12,嘉实中证稀土产业ETF联接A,0.00015938524907074608,0.0,0.0,202212
011037.OF,2023,3,富国长期成长A,0.052564880110722086,0.052564880110722086,0.0,202303
011040.OF,2023,3,天弘国证生物医药ETF联接A,0.006132389501726151,0.0019834838676928953,0.0,202303
011042.OF,2023,3,国泰价值先锋A,0.04349321622808829,0.04349321622808829,0.0,202303
011044.OF,2023,3,中银顺泽回报一年持有A,0.014547089460710911,0.006079056927272927,0.006961622993675943,202303
011046.OF,2023,3,富国优质企业A,0.11209176660817832,0.02529265599615953,0.08679911061201881,202303
011048.OF,2023,3,天弘恒新A,0.028021771893664057,0.0,0.0,202303
011050.OF,2023,3,天弘裕新A,0.04053443774731362,0.02107116485584921,0.0,202303
011054.OF,2022,12,申万菱信安鑫智选A,0.002414397363881187,0.0,0.01075187321491101,202212
011056.OF,2023,3,博时汇兴回报一年持有,0.09759534418635106,0.09759534418635106,0.0,202303
011064.OF,2023,3,南方誉享一年持有A,0.017097482428917326,0.01393954482500629,0.0,202303
011069.OF,2023,3,工银成长精选A,0.0430678195699704,0.0,0.0,202303
011071.OF,2022,12,鹏华安悦一年持有A,0.005885774071321886,0.011818322253401686,0.00048798559298101506,202212
011073.OF,2022,12,鹏华安润A,0.03953448018434204,0.02295198454588721,0.0,202212
011075.OF,2022,12,大成恒享春晓一年定开A,0.0025390272753503737,0.010294087765612043,0.0,202212
011077.OF,2022,12,汇丰晋信创新先锋,0.031044363467403416,0.004674719139942505,0.0,202212
011078.OF,2023,3,诺德品质消费6个月持有,0.07136134506988516,0.039401748015232475,0.0,202303
011086.OF,2023,3,易方达瑞康A,0.03263718592872873,0.007532052425558365,0.0,202303
011093.OF,2023,3,永赢宏泽一年定开,0.005319109645476622,0.0057909319307396555,0.0,202303
011095.OF,2023,3,博时恒泽A,0.05461172139824128,0.0,0.019805390526467948,202303
011097.OF,2023,3,达诚宜创精选A,0.06256484795963797,0.06256484795963797,0.0,202303
011099.OF,2023,3,富国价值创造A,0.11180946436063781,0.254192399346313,0.0,202303
011102.OF,2023,3,天弘中证光伏产业A,0.20560947905066218,0.0,0.0,202303
011105.OF,2022,12,长信稳健均衡6个月持有A,0.033810147707606736,0.016058924334133858,0.0,202212
011107.OF,2023,3,九泰天兴量化智选A,0.11933400670009388,0.04575292987254697,0.0,202303
011111.OF,2023,3,华泰柏瑞行业严选A,0.05710829977910609,0.0,0.0,202303
011118.OF,2023,3,汇添富稳健睿选一年持有A,0.026809586133491818,0.026809586133491818,0.0,202303
011121.OF,2023,3,广发兴诚A,0.0794005166120899,0.057985636537959025,0.0,202303
011122.OF,2022,12,汇添富ESG可持续成长A,0.0356763145233132,0.07598048212729935,0.0,202212
011128.OF,2023,3,华安精致生活A,0.06226198381293097,0.06226198381293097,0.0,202303
011132.OF,2023,3,鹏扬沪深300质量低波A,0.3413777278532248,0.14146253918180535,0.0,202303
011136.OF,2023,3,广发盛兴A,0.16446564064770827,0.0,0.0,202303
011142.OF,2023,3,创金合信新材料新能源A,0.07302203339109521,0.0,0.0,202303
011144.OF,2022,12,华安汇宏精选A,0.013955890049315176,0.006036842127141567,0.0,202212
011146.OF,2023,3,创金合信气候变化A,0.057869363438810835,0.0,0.0,202303
011149.OF,2022,12,创金合信ESG责任投资A,0.02019442294266381,0.07458675584244256,0.0,202212
011152.OF,2023,3,国富兴海回报,0.08602534938528256,0.0,0.0010167576291795297,202303
011153.OF,2023,3,华宝新兴消费A,0.13532956323549233,0.17930734460428494,0.0,202303
011164.OF,2023,3,富国兴远优选12个月持有A,0.04449182651588353,0.0,0.0,202303
011167.OF,2022,12,景顺长城景气成长A,0.06756113588595497,0.06961379496110286,0.0,202212
011169.OF,2023,3,建信臻选,0.2931639539903292,0.17832027917324703,0.15054629793863603,202303
011173.OF,2023,3,银华心享一年持有,0.1018539271750401,0.1345710276884557,0.0,202303
011174.OF,2022,12,中庚价值品质一年持有,0.010180093308425816,0.0012510665506464125,0.00663536217665292,202212
011175.OF,2023,3,平安恒鑫A,0.023761477789801835,0.0,0.0,202303
011177.OF,2023,3,博时汇融回报一年持有A,0.09779809142873827,0.09779809142873827,0.0,202303
011179.OF,2023,3,浙商智选食品饮料A,0.08193757655980757,0.08193757655980757,0.0,202303
011181.OF,2023,3,长盛成长龙头A,0.12681810901327267,0.03970514537635214,0.0,202303
011186.OF,2023,3,信澳至诚精选A,0.22089155134305993,0.22089155134305993,0.0,202303
011188.OF,2022,12,信澳星奕A,0.014561960576742118,0.015572382123910253,0.0017772759248124248,202212
011189.OF,2023,3,建信智汇优选一年持有,0.05419148974436824,0.023996646007387146,0.0,202303
011190.OF,2023,3,招商瑞安1年持有A,0.005866683056446517,0.0,0.00403152521120615,202303
011192.OF,2023,3,广发恒荣三个月持有A,0.04998008550165452,0.014281858728906582,0.0,202303
011196.OF,2023,3,摩根优势成长A,0.04429556521389309,0.0973667288379472,0.0,202303
011198.OF,2022,12,交银鑫选回报A,0.03151564174132985,0.019857453172772502,0.0,202212
011201.OF,2023,3,财通优势行业轮动A,0.05010497380763731,0.03819069610730693,0.0,202303
011203.OF,2023,3,永赢惠添益A,0.1154990648457537,0.14038059883011778,0.19606324903186012,202303
011206.OF,2023,3,创金合信竞争优势A,0.10118868209513227,0.0,0.0,202303
011208.OF,2022,12,泰康招享A,0.01002369427269198,0.0,0.002826335548926574,202212
011214.OF,2023,3,招商惠润一年定开A,0.026614640469819834,0.0,0.0,202303
011216.OF,2023,3,南方优质企业A,0.08060329365056056,0.08658922328986718,0.0,202303
011220.OF,2023,3,南方匠心优选A,0.08054629618729546,0.0,0.033164286238226516,202303
011224.OF,2023,3,九泰盈泰量化A,0.020462089012907796,0.0,0.08048845613079143,202303
011231.OF,2022,12,光大锦弘A,1.7719019013606767e-06,0.00019890902687413298,0.0029001995523912786,202212
011236.OF,2023,3,摩根行业睿选A,0.13251664530598473,0.03264079079055594,0.0,202303
011238.OF,2023,3,华安聚恒精选A,0.03271938700035494,0.03271938700035494,0.0,202303
011243.OF,2023,3,万家惠裕回报6个月持有A,0.02250321202423538,0.03362466202755231,0.0,202303
011246.OF,2023,3,嘉实阿尔法优选A,0.1921105639766875,0.15566983225147127,0.0,202303
011248.OF,2023,3,嘉实品质回报,0.15410183743886008,0.13718069014927953,0.06270937503957703,202303
011249.OF,2022,12,嘉实稳裕A,0.003547247033388634,0.003369597532741864,0.0,202212
011251.OF,2023,3,华安聚嘉精选A,0.023650851413471237,0.023650851413471237,0.0,202303
011254.OF,2023,3,长江量化科技精选一个月滚动持有A,0.018292937356472118,0.0,0.0,202303
011256.OF,2023,3,交银鸿光一年持有A,0.03655671900425171,0.0,0.0,202303
011260.OF,2023,3,金鹰新能源A,0.024943345614506677,0.0,0.0,202303
011265.OF,2023,3,长盛安泰一年持有A,0.08777133880932689,0.023569662450335767,0.07497775677049832,202303
011267.OF,2023,3,长盛鑫盛稳健一年持有A,0.06678918919284284,0.022635062360637136,0.06139220440969041,202303
011271.OF,2023,3,汇添富价值成长均衡投资A,0.10001769664487659,0.07648625383085039,0.0,202303
011273.OF,2022,12,泰信景气驱动12个月持有A,0.02760625218349629,0.0,0.0,202212
011275.OF,2023,3,交银成长动力一年持有A,0.1271950511906838,0.06180781576521722,0.038388766451099746,202303
011278.OF,2023,3,华夏内需驱动A,0.22101041611895045,0.2681993584897658,0.03594322523828516,202303
011282.OF,2023,3,华夏消费龙头A,0.12002502122645997,0.16819249222112936,0.0,202303
011284.OF,2023,3,中信保诚龙腾精选,0.039478261678191205,0.0,0.039478261678191205,202303
011285.OF,2023,3,民生加银价值优选6个月持有A,0.04351293031011778,0.09239437299563649,0.0,202303
011287.OF,2022,12,前海开源聚慧三年持有,0.14884543977895132,0.0,0.12116609499154088,202212
011288.OF,2023,3,上银医疗健康A,0.06354711144091828,0.0,0.0,202303
011290.OF,2023,3,前海联合添瑞一年持有A,0.03698389797696537,0.023577664086756562,0.013406233890208806,202303
011293.OF,2023,3,中金恒远一年持有,0.007497141763909599,0.003853293663241319,0.0,202303
011296.OF,2023,3,汇添富优势行业一年定开A,0.09766403245395693,0.0501460722191975,0.0,202303
011300.OF,2023,3,易方达智造优势A,0.012961459010557808,0.0,0.012961459010557808,202303
011302.OF,2023,3,易方达悦盈一年持有A,0.03697597719281835,0.025966089904284704,0.0,202303
011304.OF,2023,3,工银创新成长A,0.02597615891008733,0.02597615891008733,0.0,202303
011314.OF,2023,3,农银汇理创新成长,0.07986372753292156,0.07986372753292156,0.0,202303
011315.OF,2023,3,永赢港股通优质成长一年持有,0.04188416816107248,0.0,0.0,202303
011330.OF,2023,3,鹏华精选群英一年持有,0.01984471497234165,0.016809612212760314,0.0,202303
011331.OF,2023,3,鹏华远见成长A,0.026133586551473083,0.026133586551473083,0.0,202303
011333.OF,2023,3,鹏华品质优选A,0.32538893679358927,0.15137574085089506,0.0,202303
011335.OF,2023,3,银河医药健康A,0.07683097670297674,0.0,0.0,202303
011336.OF,2023,3,兴全汇吉一年持有A,0.02891089332871131,0.0,0.02891089332871131,202303
011338.OF,2023,3,兴全合远两年持有A,0.020317135716249338,0.0,0.03909491433103476,202303
011340.OF,2023,3,博时战略新材料主题A,0.07798442149545812,0.0,0.027406092225992836,202303
011344.OF,2023,3,景顺长城融景产业机遇一年持有A,0.03149785919820925,0.03149785919820925,0.0,202303
011347.OF,2023,3,易方达宁易一年持有A,0.01642688359633143,0.010100147501625491,0.0,202303
011349.OF,2023,3,淳厚现代服务业A,0.069946587679576,0.07940709422971434,0.0,202303
011353.OF,2023,3,中融景盛一年持有A,0.03638486249962217,0.048604456487549894,0.0,202303
011357.OF,2023,3,华泰柏瑞品质成长A,0.045130000784293446,0.045130000784293446,0.0,202303
011359.OF,2023,3,长城优选添利一年持有A,0.025177677894250898,0.009882015186734372,0.025177677894250898,202303
011361.OF,2022,12,华夏博锐一年持有A,0.006710340510850983,0.013635629403764605,0.0,202212
011367.OF,2023,3,创金合信群力一年定开A,0.03929179876367095,0.0,0.0,202303
011369.OF,2022,12,华商均衡成长A,0.020395255618418526,0.027460553898120462,0.0,202212
011371.OF,2022,12,华商远见价值A,0.034250167169596134,0.0,0.0,202212
011376.OF,2023,3,华宝安享,0.017696272890303868,0.0,0.046946382335079875,202303
011377.OF,2022,12,创金合信积极成长A,0.09312173016937847,0.0,0.0,202212
011383.OF,2022,12,富安达医药创新,0.05924500458708941,0.0,0.019308004985178137,202212
011384.OF,2023,3,南方远见回报A,0.07986116850878099,0.0,0.028519856597677338,202303
011387.OF,2023,3,工银宁瑞6个月持有A,0.025809142408329627,0.03266458297691533,0.0,202303
011389.OF,2022,12,国都聚成,0.09696039098358827,0.15071145184370824,0.01217898519016997,202212
011390.OF,2022,12,华安添祥6个月持有A,0.007699358716064244,9.184820253162478e-05,0.0,202212
011392.OF,2023,3,平安兴鑫回报一年定开,0.07584164779733271,0.12548730764361452,0.0,202303
011393.OF,2023,3,中欧融益稳健一年持有A,0.03145093641525948,0.0,0.006719028532585436,202303
011395.OF,2023,3,博时恒元6个月持有A,0.010416091129141292,0.0,0.0,202303
011399.OF,2022,12,汇添富数字未来A,0.06085426732512677,0.06180340350713138,0.0,202212
011401.OF,2022,12,汇添富成长精选A,0.07201804261689924,0.0,0.0,202212
011405.OF,2023,3,银华稳健增长一年持有,0.055842812184740354,0.030384877274359033,0.025457934910381324,202303
011408.OF,2023,3,天弘益新A,0.0043686349650582,0.004442218046824236,0.0,202303
011410.OF,2022,12,中信建投量化进取A,0.023275351261157515,0.014418839012936988,0.06390511045050015,202212
011414.OF,2023,3,鹏华宁华一年持有A,0.004293296534533386,0.015976893030551893,0.0,202303
011418.OF,2023,3,汇添富消费精选两年持有A,0.20722166730741076,0.17067204741250258,0.0,202303
011425.OF,2023,3,广发优势成长A,0.04690322653318994,0.09992656600762664,0.0,202303
011427.OF,2023,3,广发价值驱动A,0.14920639717903025,0.08384813599650077,0.0,202303
011429.OF,2023,3,前海开源民裕进取,0.03159236736709943,0.0,0.03159236736709943,202303
011433.OF,2023,3,中加聚优一年定开A,0.020293972929523004,0.020293972929523004,0.010835724225466468,202303
011435.OF,2023,3,中欧研究精选A,0.07785798077112596,0.039032480218866704,0.0,202303
011442.OF,2023,3,创金合信鑫瑞A,0.004109067838095674,0.0,0.002051871665177001,202303
011450.OF,2023,3,招商企业优选A,0.0382148298094023,0.11684195516755386,0.0,202303
011455.OF,2023,3,长城竞争优势六个月持有A,0.042283771838630566,0.07663168264752862,0.0,202303
011460.OF,2023,3,鹏华创新成长A,0.0506293467667032,0.0,0.0,202303
011466.OF,2023,3,兴业医疗保健A,0.04501538200189775,0.0,0.0,202303
011468.OF,2022,12,国富竞争优势三年持有A,0.1190561393369192,0.012878258137629042,0.009288664700547396,202212
011471.OF,2022,12,鹏华致远成长A,0.016399805825722175,0.0,0.0,202212
011479.OF,2023,3,广发诚享A,0.08925425810285917,0.0546646362825809,0.0,202303
011486.OF,2023,3,博时创新精选A,0.030049986063201504,0.0,0.0,202303
011494.OF,2022,12,华泰紫金丰和A,0.04376528879112348,0.003941074035424416,0.023503805172523633,202212
011498.OF,2023,3,富国沪深300基本面精选A,0.07402959981275904,0.07402959981275904,0.0,202303
011501.OF,2023,3,方正富邦汇福一年定开A,0.10542338805302555,0.1075066423180951,0.0,202303
011503.OF,2023,3,建信智能生活,0.06749355901154819,0.10687593842099649,0.0,202303
011504.OF,2023,3,上银丰益A,0.02710051472962147,0.022147763963178652,0.01023032618707017,202303
011508.OF,2023,3,易方达悦弘一年持有A,0.03744668160507364,0.026727718987009763,0.0,202303
011510.OF,2023,3,国寿安保稳鑫一年持有A,0.009021012455935132,0.0,0.0,202303
011512.OF,2023,3,天弘中证新能源汽车A,0.03989037626346005,0.0,0.0,202303
011514.OF,2023,3,中海海誉A,0.01387605314146326,0.01387605314146326,0.0,202303
011516.OF,2022,12,嘉实浦盈一年持有A,0.008730093471121992,8.669037636877332e-05,0.0,202212
011518.OF,2023,3,嘉实价值臻选,0.07564581615307937,0.0,0.0,202303
011521.OF,2023,3,鹏扬景源一年持有A,0.01647817435575441,0.0,0.015147477015908316,202303
011523.OF,2023,3,前海联合产业趋势A,0.06464601310166922,0.0,0.0,202303
011525.OF,2023,3,中信保诚丰裕一年持有A,0.09505748584390322,0.06123301587182961,0.0,202303
011530.OF,2023,3,泓德优质治理灵活配置,0.028883838890854725,0.0,0.0,202303
011531.OF,2023,3,朱雀恒心一年持有,0.06139619335566479,0.0,0.0,202303
011532.OF,2022,12,工银聚丰A,0.08376781976585777,0.09218966767833661,0.0,202212
011536.OF,2023,3,惠升惠益A,0.050368375691944405,0.0,0.0,202303
011538.OF,2023,3,长城优选添瑞六个月持有A,0.056708421206959535,0.01962531152586336,0.011697301127505699,202303
011542.OF,2023,3,鹏华远见回报三年持有,0.10271022072298987,0.07262084688698263,0.0,202303
011543.OF,2023,3,中加科瑞A,0.046396578207245354,0.020462965953818576,0.046396578207245354,202303
011545.OF,2023,3,长江沪深300指数增强A,0.021062387229172298,0.017794618643215205,0.005529705900250157,202303
011548.OF,2023,3,九泰久慧A,0.03290179931237486,0.0,0.0,202303
011552.OF,2023,3,鹏华民丰盈和6个月持有A,0.004288422011049525,0.015908415964813644,0.0,202303
011554.OF,2023,3,海富通欣利A,0.006785552600235853,0.0,0.004774120936594511,202303
011558.OF,2023,3,天弘宁弘六个月持有A,0.024044593376226966,0.01034864573465567,0.0,202303
011562.OF,2023,3,汇添富稳健盈和一年持有,0.01963471673355701,0.01963471673355701,0.0,202303
011563.OF,2023,3,淳厚利加A,0.05785337500533174,0.05785337500533174,0.0,202303
011568.OF,2022,12,鹏华产业升级A,0.002461209917975125,0.025009815877713813,0.020323318041119125,202212
011570.OF,2023,3,鹏华鑫远价值一年持有A,0.30574005119479536,0.14610712616424631,0.0,202303
011574.OF,2023,3,鹏华领航一年持有A,0.03160468916730413,0.0762733622761228,0.0,202303
011576.OF,2023,3,鹏华安诚A,0.004350207177397841,0.019336073465000464,0.0,202303
011578.OF,2023,3,汇丰晋信核心成长A,0.12014955003164235,0.0,0.0,202303
011581.OF,2023,3,鹏华安源5个月持有A,0.023192349272625444,0.0,0.0,202303
011585.OF,2023,3,博时产业慧选A,0.05921677428949136,0.04115215629883597,0.0,202303
011587.OF,2023,3,东方红欣和平衡配置两年持有,0.00844549991133962,0.0,0.00844549991133962,202303
011588.OF,2022,12,前海开源成份精选,0.030752776428563826,0.0,0.019200782433824087,202212
011589.OF,2022,12,九泰天利量化A,0.02653318247147656,0.012932668246661165,0.0,202212
011598.OF,2023,3,信澳医药健康,0.034320366870987135,0.0,0.0,202303
011601.OF,2023,3,前海开源公共卫生主题精选A,0.11355134583329686,0.0,0.0,202303
011605.OF,2023,3,交银招享一年持有A,0.0027382324771512215,0.0,0.0,202303
011608.OF,2023,3,易方达科创板50ETF联接A,0.0003141147406669454,0.0,0.0,202303
011612.OF,2023,3,华夏科创板50ETF联接A,9.477896663685643e-05,0.0,0.0,202303
011614.OF,2023,3,工银科创板50ETF联接A,0.002199422008534866,0.0,0.0,202303
011626.OF,2023,3,嘉实匠心回报A,0.15184521754673552,0.13278465476611667,0.062255855514658884,202303
011630.OF,2023,3,东财中证有色金属指数增强A,0.21734848225489214,0.0,0.0,202303
011637.OF,2022,12,广发沪港深价值成长A,0.020546073197415048,0.0,0.0,202212
011643.OF,2023,3,嘉实时代先锋三年持有A,0.06383525822931921,0.0,0.0,202303
011645.OF,2023,3,国泰核心价值两年持有A,0.2002623212648566,0.15767489209784002,0.0,202303
011647.OF,2022,12,博时港股通红利精选A,0.031243708242049112,0.0,0.01731007759500636,202212
011649.OF,2023,3,易方达逆向投资A,0.02364298414829716,0.04471013722969229,0.0,202303
011651.OF,2022,12,招商港股通核心精选A,0.018725630598537026,0.018725630598537026,0.0,202212
011663.OF,2023,3,华安研究驱动A,0.06275159304672576,0.07628363657299882,0.0,202303
011665.OF,2022,12,汇添富数字经济引领发展三年持有A,0.04438716645873448,0.04090279269330952,0.0,202212
011667.OF,2023,3,东财中证高端装备制造指数增强A,0.06789321254892332,0.0,0.0,202303
011669.OF,2023,3,长信优质企业A,0.0674150772047861,0.12172525385926633,0.0,202303
011673.OF,2022,12,长城医药科技六个月持有A,0.035203275404532365,0.017598031316616,0.0,202212
011687.OF,2023,3,易方达龙头优选两年持有A,0.09656761473701733,0.09656761473701733,0.0,202303
011690.OF,2023,3,招商品质发现A,0.03665756359294465,0.0,0.0,202303
011692.OF,2023,3,华安研究智选A,0.06395727510854148,0.07875731518119072,0.0,202303
011694.OF,2022,12,华泰紫金信息科技6个月定开A,0.037777490298549085,0.037777490298549085,0.0,202212
011698.OF,2023,3,南方均衡回报A,0.0697643223868773,0.04512456906678759,0.0,202303
011703.OF,2023,3,中金鑫瑞优选一年持有,0.08184832657536459,0.18701928410291785,0.0,202303
011713.OF,2023,3,中信保诚盛裕一年持有A,0.09005667732010951,0.055100599911064585,0.0,202303
011720.OF,2023,3,易方达悦信一年持有A,0.03666908575255569,0.027051169198382435,0.0,202303
011722.OF,2023,3,前海开源深圳特区精选A,0.12571505578559894,0.0,0.0,202303
011727.OF,2023,3,工银聚瑞A,0.07176125457527079,0.06053204388934805,0.08812713922529983,202303
011731.OF,2022,12,国投瑞银安睿A,0.004532561543595359,0.0005420429438077481,0.0007183956734751823,202212
011733.OF,2023,3,银华瑞祥一年持有,0.13179472727343966,0.13179472727343966,0.0,202303
011734.OF,2023,3,国寿安保裕丰A,0.012786818183794147,0.012786818183794147,0.0,202303
011738.OF,2022,12,华安兴安优选一年持有A,0.014920093349442484,0.0009804546347961624,0.0,202212
011740.OF,2023,3,博时成长精选A,0.07051603734500278,0.07051603734500278,0.0,202303
011743.OF,2022,12,华夏兴源稳健一年持有A,0.01381727610290771,0.006682261252931894,0.0,202212
011745.OF,2023,3,华夏养老2055五年,0.012602274618985991,0.0,0.0,202303
011746.OF,2023,3,南方誉浦一年持有A,0.014171098454906685,0.011031402214130103,0.0,202303
011748.OF,2023,3,华泰柏瑞景气成长A,0.030627914230433848,0.0,0.0,202303
011756.OF,2023,3,博时产业优选A,0.0473718522111813,0.029290922664801024,0.0,202303
011761.OF,2023,3,平安鑫瑞A,0.006666289815726574,0.0028476087186501005,0.0,202303
011767.OF,2023,3,泰康合润A,0.007510261199326121,0.0,0.0,202303
011769.OF,2023,3,富国精诚回报12个月持有A,0.01768278709811269,0.0,0.0,202303
